Job Id,title,skills,description,hourlyRateFrom,hourlyRateTo,fixedPriceEstimate,projectSize,duration,experienceLevel,pricingType,requiredSpecialties,requiredRoles,createdAt
JID_0566,Junior React Engineer,"[""TypeScript"", ""TailwindCSS""]","Join our product team as a Junior React Engineer. You'll translate product requirements into technical designs and implement a cross-platform mobile application. Collaboration with designers and PMs is key. Required: TypeScript, TailwindCSS. Experience with A/B testing and analytics preferred.

Deliverables: feature implementation, metrics dashboard, and rollout plan.

We have a small team of senior engineers and designers.",11.01,21.13,,Small,1-3 months,Entry,hourly,"[""Data Science & ML"", ""Blockchain / Web3""]","[""Engineer"", ""Designer""]",2025-08-02T22:01:38.111679Z
JID_0567,Intermediate UX/UI Designer,"[""Design Systems"", ""React""]","We're building a Web3 product and need a Intermediate UX/UI Designer to implement smart contracts and integration with off-chain services. Scope: a production-ready backend service. Required: Design Systems, React. Security-conscious candidates only; audits and formal verification experience a plus.

Deliverables: audited contracts, integration tests, and deployment scripts.

We are remote-first and value async communication.",,,10830.3,Medium,6+ months,Intermediate,fixed,"[""DevOps / SRE""]","[""Analyst"", ""Designer""]",2025-10-16T03:28:27.111765Z
JID_0568,Senior Data Scientist,"[""NumPy"", ""Scikit-learn"", ""XGBoost"", ""BigQuery""]","Agency brief: Client needs a Senior Data Scientist to deliver smart contracts and integration with off-chain systems. The contractor should be comfortable with quick turnarounds, client-facing calls, and iterative feedback. Tech stack: NumPy, Scikit-learn, XGBoost, BigQuery. Provide examples of similar coordinate and an estimated timeline.

Deliverables: functional deliverable, QA report, and deployment guide.

We have raised seed funding and are scaling rapidly.",35.91,65.19,,Small,3-6 months,Intermediate,hourly,"[""Blockchain / Web3"", ""Product / Design""]","[""Analyst"", ""Designer""]",2025-07-05T19:53:05.111856Z
JID_0569,Senior Android Developer,"[""Dart"", ""Swift"", ""App Store Connect"", ""Fastlane""]","This project is research-focused. We're looking for a Senior Android Developer to prototype and evaluate web products. Responsibilities include data collection, model training, and experimental analysis. Required skills: Dart, Swift, App Store Connect, Fastlane. You'll document the methodology and provide reproducible pipelines.

Deliverables: reproducible code, evaluation report, and presentation.

We have raised seed funding and are scaling rapidly.",,,669.92,Medium,6+ months,Entry,fixed,"[""Frontend Development"", ""Blockchain / Web3""]","[""Analyst"", ""Developer""]",2025-09-30T23:14:13.111966Z
JID_0570,Intermediate Data Engineer,"[""Pandas"", ""Python"", ""PyTorch"", ""Hugging Face""]","Creative agency: seeking a Intermediate Data Engineer to lead product design for user-facing mobile apps. Responsibilities: user research, wireframes, prototypes, and design systems. Preferred tools: Pandas, Python, PyTorch, Hugging Face. Present portfolio with case studies.

Deliverables: design system, prototypes, and handoff documentation.

We have raised seed funding and are scaling rapidly.",16.67,29.02,,Medium,6+ months,Entry,hourly,"[""Backend Development"", ""DevOps / SRE""]","[""Architect"", ""PM""]",2025-04-27T14:46:16.112050Z
JID_0571,Mid Data Scientist,"[""Python"", ""PyTorch"", ""Scikit-learn"", ""SQL""]","Mid Data Scientist needed. Scope: a cross-platform mobile application. Stack: Python, PyTorch, Scikit-learn, SQL. Deliverables include working code, tests, and documentation. Provide timeline and relevant examples.

We care deeply about quality, user privacy, and performance.",34.81,55.81,,Medium,Less than 1 month,Mid,hourly,"[""Product / Design""]","[""Designer"", ""Engineer""]",2025-09-25T21:22:56.112142Z
JID_0572,Senior Flutter Developer,"[""Jetpack Compose"", ""Flutter""]","Join our product team as a Senior Flutter Developer. You'll translate product requirements into technical designs and implement a cross-platform mobile application. Collaboration with designers and PMs is key. Required: Jetpack Compose, Flutter. Experience with A/B testing and analytics preferred.

Deliverables: feature implementation, metrics dashboard, and rollout plan.

We have raised seed funding and are scaling rapidly.",,,27158.78,Large,Less than 1 month,Mid,fixed,"[""Product / Design""]","[""Engineer""]",2025-09-15T13:19:47.112227Z
JID_0573,Expert iOS Engineer,"[""Kotlin"", ""Swift""]","We're building a Web3 product and need a Expert iOS Engineer to implement smart contracts and integration with off-chain services. Scope: a cross-platform mobile application. Required: Kotlin, Swift. Security-conscious candidates only; audits and formal verification experience a plus.

Deliverables: audited contracts, integration tests, and deployment scripts.

We have a small team of senior engineers and designers.",55.25,97.41,,Medium,Less than 1 month,Senior,hourly,"[""Data Science & ML"", ""DevOps / SRE""]","[""Analyst"", ""Developer""]",2025-06-14T06:54:34.112313Z
JID_0574,Expert Site Reliability Engineer,"[""CI/CD"", ""Terraform"", ""Helm""]","Expert Site Reliability Engineer needed. Scope: a production-ready backend service. Stack: CI/CD, Terraform, Helm. Deliverables include working code, tests, and documentation. Provide timeline and relevant examples.

We care deeply about quality, user privacy, and performance.",54.32,70.03,,Medium,6+ months,Senior,hourly,"[""Blockchain / Web3"", ""QA & Testing""]","[""Developer""]",2025-06-15T20:06:10.112405Z
JID_0575,Junior Product Designer,"[""Design Systems"", ""Framer"", ""Prototyping""]","Join our product team as a Junior Product Designer. You'll translate product requirements into technical designs and implement smart contracts and integration with off-chain systems. Collaboration with designers and PMs is key. Required: Design Systems, Framer, Prototyping. Experience with A/B testing and analytics preferred.

Deliverables: feature implementation, metrics dashboard, and rollout plan.

We are remote-first and value async communication.",,,5472.38,Small,3-6 months,Intermediate,fixed,"[""Data Science & ML"", ""Backend Development""]","[""Developer"", ""Analyst""]",2025-06-01T17:24:28.112490Z
JID_0576,Senior Machine Learning Engineer,"[""PyTorch"", ""Python"", ""TensorFlow""]","We're building a Web3 product and need a Senior Machine Learning Engineer to implement smart contracts and integration with off-chain services. Scope: an ML model and inference pipeline. Required: PyTorch, Python, TensorFlow. Security-conscious candidates only; audits and formal verification experience a plus.

Deliverables: audited contracts, integration tests, and deployment scripts.

We have raised seed funding and are scaling rapidly.",13.51,18.92,,Small,Ongoing / Indefinite,Junior,hourly,"[""Frontend Development"", ""Blockchain / Web3""]","[""Designer""]",2025-06-22T12:48:03.112567Z
JID_0577,Junior Data Engineer,"[""PyTorch"", ""Python""]","We're a small, tight-knit startup building data pipelines. We need a Junior Data Engineer who can move fast, ship features, and handle uncertainty. You'll own infrastructure-as-code for scalable deployments and work directly with the founding team. Familiarity with PyTorch, Python is required. Expect rapid iteration, weekly demos, and occasional all-hands.

Deliverables: MVP, metrics instrumentation, and a clear handoff.

Note: equity available for the right fit.

We're profitable and focused on product-market fit.",37.28,69.53,,Small,Less than 1 month,Mid,hourly,"[""Product / Design""]","[""Architect"", ""Designer""]",2025-08-06T03:27:32.112651Z
JID_0578,Senior Go Engineer,"[""Flask"", ""Go"", ""Node.js""]","Look, we've been burned before. We're hiring a Senior Go Engineer to actually get things done — no excuses. You'll implement a responsive web app with complex UI, fix our slow endpoints, and make the codebase readable. We need someone with strong Flask, Go, Node.js experience. If you're flaky, don't apply.

Must deliver: working feature, tests, and a knowledge transfer.

We have a small team of senior engineers and designers.",27.74,43.69,,Small,Ongoing / Indefinite,Mid,hourly,"[""Frontend Development"", ""Product / Design""]","[""Developer""]",2025-07-09T16:56:51.112746Z
JID_0579,Intermediate Node.js Developer,"[""Spring Boot""]","We're seeking a Intermediate Node.js Developer to join our growth-stage education team. The successful candidate will coordinate on payments, producing maintainable, tested, and documented code. This role requires experience with Spring Boot. You'll collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Scope: smart contracts and integration with off-chain systems

Deliverables: Production-ready integration with tests, CI/CD and documentation.

Communication: Weekly synchronous updates and daily async notes.

Why us: We have raised seed funding and are scaling rapidly.",36.95,60.33,,Small,1-3 months,Intermediate,hourly,"[""Data Science & ML"", ""QA & Testing""]","[""Developer""]",2025-05-27T10:06:54.112839Z
JID_0580,Senior Python Backend Engineer,"[""FastAPI"", ""Spring Boot"", ""Express"", ""Elasticsearch"", ""Storybook"", ""Accessibility""]","Agency brief: Client needs a Senior Python Backend Engineer to deliver a responsive web app with complex UI. The contractor should be comfortable with quick turnarounds, client-facing calls, and iterative feedback. Tech stack: FastAPI, Spring Boot, Express, Elasticsearch, Storybook, Accessibility. Provide examples of similar work and an estimated timeline.

Deliverables: functional deliverable, QA report, and deployment guide.

We're remote-first and value async communication.",50.37,81.02,,Small,3-6 months,Senior,hourly,"[""DevOps / SRE""]","[""Architect"", ""Designer""]",2025-07-13T20:24:19.112944Z
JID_0581,Junior DevOps Engineer,"[""Terraform"", ""Helm"", ""Prometheus"", ""Kubernetes"", ""Spring Boot""]","Agency brief: Client needs a Junior DevOps Engineer to deliver a responsive web app with complex UI. The contractor should be comfortable with quick turnarounds, client-facing calls, and iterative feedback. Tech stack: Terraform, Helm, Prometheus, Kubernetes, Spring Boot. Provide examples of similar partner and an estimated timeline.

Deliverables: functional deliverable, QA report, and deployment guide.

We are remote-first and value async communication.",,,5428.98,Large,Less than 1 month,Junior,fixed,"[""Product / Design""]","[""Analyst"", ""Architect""]",2025-05-02T19:28:23.113073Z
JID_0582,Expert Smart Contract Engineer,"[""Web3.js"", ""Foundry"", ""IPFS"", ""Formal Verification"", ""Security Audits""]","We're hiring a Expert Smart Contract Engineer to improve security and resilience. You'll review architectures, implement secure patterns, and harden our deployments. Must have experience with Web3.js, Foundry, IPFS, Formal Verification, Security Audits and security best practices. Provide prior security audit examples.

Deliverables: audit report, mitigation plan, and code changes.

We're remote-first and value async communication.",,,52962.2,Small,3-6 months,Intermediate,fixed,"[""Data Science & ML""]","[""Engineer"", ""PM""]",2025-05-31T15:40:15.113219Z
